정류소노드 ID,정류소명,경도,위도,지자체코드,지자체명
336000026,향촌,126.660749,34.569272,336,강진군
336000024,영춘1리,126.651944,34.567162,336,강진군
336000054,동령,126.692146,34.57247,336,강진군
336000053,동령,126.691958,34.572569,336,강진군
336000031,성산,126.6769212,34.5735919,336,강진군
336000025,영춘1리,126.651936,34.567085,336,강진군
336000027,향촌,126.660644,34.569112,336,강진군
336000028,흑천리,126.673782,34.571076,336,강진군
336000352,조산,126.713895,34.567502,336,강진군
336000355,영동마을,126.712936,34.573506,336,강진군
336000354,영동마을,126.712793,34.573345,336,강진군
336000353,조산,126.713837,34.567416,336,강진군
336000628,석천,126.725907,34.554444,336,강진군
336000350,석문,126.724335,34.559889,336,강진군
336000627,석천,126.725779,34.554485,336,강진군
336000349,석문,126.724086,34.560027,336,강진군
336000351,석문,126.724137,34.560392,336,강진군
336000049,계라리,126.719479,34.579755,336,강진군
336000051,귀라마을,126.715988,34.579008,336,강진군
336000050,계라리,126.719511,34.579652,336,강진군
336000665,도암,126.728474,34.546083,336,강진군
336000666,도암,126.728371,34.546055,336,강진군
336000052,귀라마을,126.715851,34.579121,336,강진군
336000356,계라교차로,126.711221,34.576838,336,강진군
336000357,영동,126.709494,34.575766,336,강진군
336000034,영진마을,126.706672,34.574352,336,강진군
336000033,지석,126.699457,34.573825,336,강진군
336000032,지석,126.699503,34.573721,336,강진군
336000667,도암정류소,126.727483,34.543177,336,강진군
336000630,항촌,126.732969,34.540155,336,강진군
336000629,항촌,126.732981,34.540086,336,강진군
336000721,도암정류소,126.72749,34.543109,336,강진군
336000624,신평마을,126.762816,34.584092,336,강진군
336000623,신평마을,126.762729,34.584109,336,강진군
336000344,보동승강장,126.747657,34.57265,336,강진군
336000347,마점승강장,126.739729,34.57032,336,강진군
336000348,마점승강장,126.739941,34.570332,336,강진군
336000343,백련사입구,126.75933,34.579755,336,강진군
336000625,다산초당,126.750564,34.574391,336,강진군
336000626,다산초당,126.750533,34.574252,336,강진군
336000342,백련사입구,126.759467,34.579736,336,강진군
336000340,신평,126.753881,34.582046,336,강진군
336000341,신평,126.753945,34.582095,336,강진군
336000345,보동승강장,126.747766,34.572581,336,강진군
336000646,율포,126.751687,34.566096,336,강진군
336000644,진등승강장,126.752941,34.562565,336,강진군
336000645,진등승강장,126.753028,34.562591,336,강진군
336000647,율포,126.751757,34.56609,336,강진군
336000346,보동승강장,126.747821,34.572607,336,강진군
336000653,송학,126.755226,34.551082,336,강진군
336000650,송학마을,126.756209,34.553754,336,강진군
336000649,표장입구,126.75461,34.556303,336,강진군
336000648,표장입구,126.754426,34.556576,336,강진군
336000651,송학마을,126.756295,34.553929,336,강진군
336000652,송학,126.755161,34.551075,336,강진군
336000637,용산,126.752628,34.539389,336,강진군
336000636,용산,126.752777,34.539332,336,강진군
336000631,부흥,126.744823,34.539382,336,강진군
336000632,부흥,126.74481,34.539453,336,강진군
336000634,용산마을,126.748264,34.538874,336,강진군
336000633,용산마을,126.74823,34.538796,336,강진군
336000635,용산마을,126.748379,34.538821,336,강진군
336000230,만복,126.797774,34.575876,336,강진군
336000228,칠량면사무소,126.798985,34.571493,336,강진군
336000077,한림,126.794422,34.585152,336,강진군
336000227,칠량면사무소,126.799058,34.571586,336,강진군
336000229,만복,126.797864,34.575972,336,강진군
336000076,한림,126.794549,34.5852,336,강진군
336000225,월궁,126.800517,34.564261,336,강진군
336000226,월궁,126.800417,34.564191,336,강진군
336000223,신암,126.806314,34.570224,336,강진군
336000222,운산,126.811833,34.56986,336,강진군
336000221,운산,126.811832,34.569936,336,강진군
336000224,신암,126.806191,34.570293,336,강진군
336000231,한림,126.795989,34.586969,336,강진군
336000079,장계마을,126.80438,34.551449,336,강진군
336000081,상저마을,126.794232,34.536713,336,강진군
336000080,상저마을,126.794255,34.536484,336,강진군
336000078,장계마을,126.804558,34.55142,336,강진군
336000199,장계,126.804728,34.551807,336,강진군
336000200,반계,126.811685,34.553058,336,강진군
336000766,보련,126.79398,34.561179,336,강진군
336000767,보련,126.794048,34.561184,336,강진군
336000768,봉황,126.790827,34.558631,336,강진군
336000211,송촌,126.830882,34.568199,336,강진군
336000215,목암,126.836601,34.566578,336,강진군
336000214,목암,126.836573,34.566651,336,강진군
336000210,송촌,126.830994,34.568242,336,강진군
336000204,치산,126.84029,34.563597,336,강진군
336000206,율변,126.84314,34.561364,336,강진군
336000207,율변,126.848073,34.557716,336,강진군
336000209,명주리,126.855609,34.558673,336,강진군
336000213,목암,126.838294,34.570011,336,강진군
336000201,학동마을,126.820631,34.550073,336,강진군
336000202,중흥회관,126.833752,34.554635,336,강진군
336000730,학동마을,126.82631,34.549704,336,강진군
336000362,망골,126.68541,34.587834,336,강진군
336000364,회룡,126.684497,34.589808,336,강진군
336000367,강성,126.678803,34.594336,336,강진군
336000369,산정,126.680162,34.598754,336,강진군
336000363,망골,126.685283,34.58781,336,강진군
336000365,회룡,126.684216,34.589859,336,강진군
336000368,산정,126.680076,34.598862,336,강진군
336000366,강성,126.678688,34.59432,336,강진군
336000371,만년,126.68898,34.603761,336,강진군
336000372,신덕마을,126.69147,34.613159,336,강진군
336000370,만년,126.688888,34.603753,336,강진군
336000048,덕촌,126.726992,34.590652,336,강진군
336000047,덕촌,126.727143,34.5906,336,강진군
336000391,보전,126.720195,34.635411,336,강진군
336000389,부춘,126.725263,34.634687,336,강진군
336000386,부춘,126.728518,34.635076,336,강진군
336000387,부춘,126.728921,34.635069,336,강진군
336000388,부춘,126.725492,34.634759,336,강진군
336000390,보전,126.720245,34.635481,336,강진군
336000385,월정마을,126.731905,34.639553,336,강진군
336000384,월정마을,126.73184,34.639544,336,강진군
336000610,팔영,126.729523,34.606651,336,강진군
336000613,반석,126.726985,34.612165,336,강진군
336000614,장동,126.722358,34.612654,336,강진군
336000612,반석,126.726931,34.61213,336,강진군
336000611,팔영,126.729521,34.60644,336,강진군
336000757,만세복지회관,126.719331,34.601498,336,강진군
336000036,학산마을,126.751439,34.622361,336,강진군
336000039,호산,126.750101,34.620352,336,강진군
336000037,학산마을,126.751383,34.622176,336,강진군
336000379,장전마을,126.745058,34.639387,336,강진군
336000069,연화,126.788842,34.615302,336,강진군
336000071,송산,126.788982,34.610283,336,강진군
336000072,구로,126.791474,34.593437,336,강진군
336000075,구로,126.792794,34.588989,336,강진군
336000073,동백,126.791642,34.59348,336,강진군
336000070,송산,126.789126,34.610345,336,강진군
336000068,연화,126.78895,34.615314,336,강진군
336000067,하신마을,126.792484,34.620197,336,강진군
336000264,삼신,126.795935,34.623999,336,강진군
336000074,구로,126.792888,34.589059,336,강진군
336000065,삼신,126.79605,34.624026,336,강진군
336000063,학평,126.78671,34.630733,336,강진군
336000064,학평,126.787116,34.63079,336,강진군
336000239,관덕,126.802811,34.626047,336,강진군
336000241,평덕,126.806982,34.627545,336,강진군
336000243,강진사랑의집,126.808954,34.629604,336,강진군
336000246,석교,126.811739,34.633123,336,강진군
336000247,석교,126.812448,34.634241,336,강진군
336000249,석교,126.812342,34.634223,336,강진군
336000245,석교,126.811626,34.633206,336,강진군
336000244,강진사랑의집,126.808895,34.629668,336,강진군
336000242,평덕,126.807417,34.628289,336,강진군
336000240,관덕,126.802809,34.626123,336,강진군
336000238,금사,126.800961,34.625502,336,강진군
336000236,덕마,126.798565,34.624471,336,강진군
336000235,덕마,126.798612,34.624412,336,강진군
336000237,금사,126.801118,34.625499,336,강진군
336000248,석교,126.81257,34.634385,336,강진군
336000233,현천,126.800487,34.595888,336,강진군
336000234,벽송,126.797315,34.600428,336,강진군
336000232,동백,126.800614,34.592706,336,강진군
336000765,목리입구,126.780402,34.63656,336,강진군
336000251,덕천,126.823932,34.633118,336,강진군
336000250,덕천,126.823961,34.633179,336,강진군
336000252,덕천,126.824108,34.633107,336,강진군
336000255,양산,126.838987,34.636732,336,강진군
336000254,양산,126.838984,34.63679,336,강진군
336000257,대곡,126.850856,34.633297,336,강진군
336000259,중산,126.858134,34.636488,336,강진군
336000261,중산,126.861267,34.638484,336,강진군
336000260,중산,126.861237,34.638534,336,강진군
336000258,중산,126.858111,34.636539,336,강진군
336000256,대곡,126.850831,34.63335,336,강진군
336000253,덕천복지회관,126.824182,34.631834,336,강진군
336000262,장항,126.865909,34.639391,336,강진군
336000263,장항,126.865917,34.639465,336,강진군
336000452,수암승강장,126.730883,34.689028,336,강진군
336000449,용운마을,126.720635,34.690264,336,강진군
336000451,수암승강장,126.730846,34.689101,336,강진군
336000450,용운마을,126.720641,34.690335,336,강진군
336000454,신기승강장,126.733587,34.688602,336,강진군
336000453,신기승강장,126.733524,34.688709,336,강진군
336000057,성전버스터미널,126.708117,34.691418,336,강진군
336000426,성전농협,126.710632,34.690032,336,강진군
336000425,성전농협,126.710696,34.690104,336,강진군
336000410,송학,126.728561,34.67445,336,강진군
336000413,신예.장등,126.725333,34.677171,336,강진군
336000412,신예.장등,126.725397,34.677009,336,강진군
336000408,송학,126.728487,34.674372,336,강진군
336000417,장등마을,126.714398,34.670879,336,강진군
336000419,거목,126.716819,34.664908,336,강진군
336000420,거목마을,126.718227,34.662743,336,강진군
336000422,거목,126.723713,34.658541,336,강진군
336000421,거목마을,126.718292,34.662816,336,강진군
336000418,거목,126.716856,34.665039,336,강진군
336000416,장등마을,126.714525,34.670862,336,강진군
336000424,랑동,126.717036,34.683597,336,강진군
336000423,랑동,126.716908,34.683537,336,강진군
336000404,예동,126.727521,34.665813,336,강진군
336000407,금당,126.728106,34.670876,336,강진군
336000405,예동,126.727635,34.666255,336,강진군
336000406,금당,126.728196,34.67087,336,강진군
336000409,송학,126.728579,34.67421,336,강진군
336000414,도림마을,126.714683,34.676019,336,강진군
336000415,도림마을,126.714744,34.675943,336,강진군
336000402,거목마을,126.725447,34.656172,336,강진군
336000400,옥치,126.726176,34.653645,336,강진군
336000750,옥치,126.726585,34.651121,336,강진군
336000455,수양리,126.736256,34.688102,336,강진군
336000457,동령,126.739392,34.688682,336,강진군
336000456,수양리,126.736197,34.688174,336,강진군
336000459,오산,126.743339,34.689795,336,강진군
336000458,동령,126.739582,34.688675,336,강진군
336000460,오산,126.74334,34.689882,336,강진군
336000411,송학리사무소,126.740392,34.673868,336,강진군
336000399,화전,126.737641,34.648192,336,강진군
336000394,화전,126.737839,34.648017,336,강진군
336000395,화전,126.739718,34.647126,336,강진군
336000396,화전,126.739784,34.647177,336,강진군
336000398,송전마을,126.74967,34.642474,336,강진군
336000397,송전마을,126.749747,34.64235,336,강진군
336000382,발산마을,126.735266,34.641189,336,강진군
336000381,장전,126.74252,34.640298,336,강진군
336000380,장전,126.742367,34.640358,336,강진군
336000383,발산마을,126.735184,34.641266,336,강진군
336000323,명동,126.749837,34.685698,336,강진군
336000326,명동.명산교회,126.750579,34.682766,336,강진군
336000327,당산승강장,126.752028,34.679951,336,강진군
336000328,당산승강장,126.7521,34.679986,336,강진군
336000325,명동.명산교회,126.750638,34.682788,336,강진군
336000324,명동,126.749824,34.685867,336,강진군
336000376,송현,126.749523,34.655819,336,강진군
336000375,봉덕,126.743613,34.654664,336,강진군
336000373,봉덕입구,126.740989,34.652805,336,강진군
336000374,봉덕입구,126.740854,34.652589,336,강진군
336000331,송정입구,126.754257,34.640459,336,강진군
336000330,송정,126.753687,34.646454,336,강진군
336000329,송현마을,126.752317,34.655027,336,강진군
336000743,명산리삼거리,126.745014,34.690044,336,강진군
336000578,금동문화마을,126.787236,34.650219,336,강진군
336000588,호동,126.787978,34.646663,336,강진군
336000595,상당,126.782624,34.689725,336,강진군
336000593,금곡사,126.779114,34.664913,336,강진군
336000591,금곡가든,126.780234,34.660233,336,강진군
336000589,금곡사,126.783636,34.655839,336,강진군
336000579,금동문화마을,126.787155,34.650041,336,강진군
336000577,호동,126.787893,34.64664,336,강진군
336000541,중흥아파트,126.783542,34.642571,336,강진군
336000543,영포마을,126.787196,34.643094,336,강진군
336000542,영포마을,126.787151,34.643187,336,강진군
336000540,중흥아파트,126.783527,34.642683,336,강진군
336000596,상당,126.782749,34.689838,336,강진군
336000594,금곡사,126.779118,34.664589,336,강진군
336000592,금곡가든,126.780244,34.660342,336,강진군
336000590,금곡사,126.783891,34.655676,336,강진군
336000295,달영,126.815319,34.676549,336,강진군
336000296,이마,126.818652,34.683515,336,강진군
336000299,토동,126.818407,34.691192,336,강진군
336000288,안지,126.843918,34.644724,336,강진군
336000287,안지,126.843822,34.644555,336,강진군
336000539,건우아파트,126.762101,34.637245,336,강진군
336000538,건우아파트,126.76203,34.637346,336,강진군
336000059,강진전화국,126.769625,34.637112,336,강진군
336000040,강진버스여객터미널,126.768249,34.638458,336,강진군
336000058,사랑병원,126.769477,34.636992,336,강진군
336000041,학림,126.747093,34.617168,336,강진군
336000044,팔암마을,126.743147,34.614508,336,강진군
336000046,신천,126.738416,34.610145,336,강진군
